alpha,baseline_ate_dr,baseline_cate_mean,predictions_ate_dr,predictions_cate_mean,pred_counterfactuals_ate_dr,pred_counterfactuals_cate_mean
0.0,22.85180560273639,574.3931344799859,11.853752435376828,145.00279997237575,13.495040842660403,321.6673550183043
0.1,22.85180560273639,574.3931344799859,12.883499421891768,171.69134426184777,14.4376596177831,325.72089146797146
0.2,22.85180560273639,574.3931344799859,13.941720321241094,201.95160224411632,15.30448150029276,332.92572134690283
0.30000000000000004,22.85180560273639,574.3931344799859,15.063418114908995,236.93677918089088,16.194455295670334,345.7031750044647
0.4,22.85180560273639,574.3931344799859,16.181583011320647,275.22425189677216,17.156638861945186,364.92453383039674
0.5,22.85180560273639,574.3931344799859,17.31638581879666,317.1279912668299,18.094853223539804,386.7586933461136
0.6000000000000001,22.85180560273639,574.3931344799859,18.43673824481877,361.7595850875173,18.991440991272047,412.52568131315655
0.7000000000000001,22.85180560273639,574.3931344799859,19.52633789977872,409.1510871337667,19.907477036546407,443.1382676031625
0.8,22.85180560273639,574.3931344799859,20.59520341914452,459.90224364794256,20.830243123950524,479.16258645032457
0.9,22.85180560273639,574.3931344799859,21.73907756016043,516.4074592060077,21.89492568127546,526.496224370742
1.0,22.85180560273639,574.3931344799859,22.85180560273639,574.3931344799859,22.85180560273639,574.3931344799859
